genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2020-0018,mango,Hoedspruit_B,2025-2026,1,B3,2,21,2026-03-03,TM_03,351.12,16.6,6.0,1.93,4.0,5.0,59.33,115.16,94.58,89.52
MNG-2020-0018,mango,Hoedspruit_B,2025-2026,2,B2,18,26,2026-02-06,JN_01,371.8,14.98,7.0,0.3,4.0,5.0,16.61,138.19,105.08,79.81
MNG-2020-0018,mango,Hoedspruit_B,2025-2026,3,B4,19,9,2026-02-20,TM_01,365.92,14.65,6.0,0.77,4.0,4.0,40.16,126.64,98.99,81.26
MNG-2020-0019,mango,Hoedspruit_B,2025-2026,1,B2,3,24,2026-02-12,JN_01,345.46,15.56,4.0,3.35,8.0,4.0,59.77,147.02,,
MNG-2020-0019,mango,Hoedspruit_B,2025-2026,2,B2,17,16,2026-02-16,TM_01,392.36,15.37,5.0,3.89,5.0,4.0,51.03,152.97,89.7,75.27
MNG-2020-0019,mango,Hoedspruit_B,2025-2026,3,B4,12,5,2026-02-16,TM_01,419.33,14.18,5.0,5.66,6.0,4.0,78.66,136.52,106.8,82.47
MNG-2020-0020,mango,Hoedspruit_B,2025-2026,1,B3,14,17,2026-02-04,TM_03,333.47,15.73,3.0,3.85,6.0,5.0,68.43,148.93,98.22,74.73
MNG-2020-0020,mango,Hoedspruit_B,2025-2026,2,B4,8,8,2026-01-29,TM_01,386.97,16.05,4.0,4.63,3.0,4.0,50.59,141.02,114.71,67.96
MNG-2020-0020,mango,Hoedspruit_B,2025-2026,3,B1,9,27,2026-01-26,TM_03,368.36,15.35,5.0,3.78,5.0,5.0,43.97,,113.06,70.8
MNG-2020-0021,mango,Hoedspruit_B,2025-2026,1,B4,5,14,2026-02-07,JN_01,329.52,19.08,3.0,3.44,4.0,8.0,85.77,153.53,98.73,69.84
MNG-2020-0021,mango,Hoedspruit_B,2025-2026,2,B1,13,1,2026-01-31,TM_03,349.38,20.46,1.0,1.03,3.0,8.0,,154.28,94.4,69.87
MNG-2020-0021,mango,Hoedspruit_B,2025-2026,3,B3,17,22,2026-01-27,TM_02,333.38,19.28,3.0,2.04,3.0,7.0,87.51,139.79,79.5,64.78
MNG-2020-0022,mango,Hoedspruit_B,2025-2026,1,B2,3,6,2026-01-15,JN_01,379.91,13.74,5.0,4.25,6.0,5.0,86.32,145.49,72.73,52.64
MNG-2020-0022,mango,Hoedspruit_B,2025-2026,2,B3,11,8,2026-01-26,TM_02,323.07,15.77,7.0,3.61,5.0,6.0,103.13,152.01,85.16,61.04
MNG-2020-0022,mango,Hoedspruit_B,2025-2026,3,B1,1,8,2026-03-13,TM_02,367.57,15.02,6.0,3.69,5.0,5.0,97.96,157.78,78.37,49.88
MNG-2020-0023,mango,Hoedspruit_B,2025-2026,1,B4,6,28,2026-02-14,TM_02,412.48,19.09,4.0,0.87,5.0,7.0,115.25,149.42,94.12,74.12
MNG-2020-0023,mango,Hoedspruit_B,2025-2026,2,B4,18,25,2026-01-18,TM_01,379.43,19.37,5.0,2.78,4.0,6.0,108.74,137.41,87.58,65.31
MNG-2020-0023,mango,Hoedspruit_B,2025-2026,3,B2,4,4,2026-02-14,TM_02,358.13,17.1,4.0,,5.0,6.0,137.0,144.96,96.87,66.16
MNG-2020-0024,mango,Hoedspruit_B,2025-2026,1,B1,16,23,2026-03-07,JN_01,370.73,17.31,4.0,9.51,9.0,7.0,54.05,156.51,124.75,89.98
MNG-2020-0024,mango,Hoedspruit_B,2025-2026,2,B2,6,7,2026-01-19,JN_01,309.14,14.44,5.0,6.96,9.0,6.0,52.85,156.79,127.61,84.35
MNG-2020-0024,mango,Hoedspruit_B,2025-2026,3,B1,18,5,2026-02-05,TM_01,384.43,15.01,4.0,9.22,8.0,7.0,53.43,151.87,132.16,86.69
MNG-2020-0025,mango,Hoedspruit_B,2025-2026,1,B2,1,24,2026-01-27,JN_01,400.1,16.39,6.0,5.71,5.0,4.0,96.07,126.95,84.77,95.18
MNG-2020-0025,mango,Hoedspruit_B,2025-2026,2,B1,4,28,2026-03-13,TM_01,358.87,16.16,6.0,3.73,,5.0,86.83,130.26,89.1,93.82
MNG-2020-0025,mango,Hoedspruit_B,2025-2026,3,B4,3,9,2026-02-20,TM_02,418.54,16.67,6.0,5.5,5.0,3.0,70.61,126.0,80.58,81.45
MNG-2020-0026,mango,Hoedspruit_B,2025-2026,1,B4,12,13,2026-01-28,TM_03,436.0,17.61,7.0,6.6,5.0,6.0,60.08,13.76,98.96,71.31
MNG-2020-0026,mango,Hoedspruit_B,2025-2026,2,B3,16,26,2026-01-23,TM_01,374.18,17.98,6.0,6.46,5.0,6.0,48.3,132.29,102.96,72.63
MNG-2020-0026,mango,Hoedspruit_B,2025-2026,3,B2,1,7,2026-01-16,JN_01,469.94,20.04,,5.64,5.0,7.0,64.31,146.61,116.5,77.79
MNG-2021-0001,mango,Hoedspruit_B,2025-2026,1,B1,4,5,2026-02-19,TM_02,343.81,13.5,7.0,6.34,6.0,6.0,71.01,146.05,96.81,72.59
MNG-2021-0001,mango,Hoedspruit_B,2025-2026,2,B1,6,18,2026-02-02,TM_01,302.71,17.08,8.0,5.27,6.0,6.0,73.73,153.86,97.58,78.21
MNG-2021-0001,mango,Hoedspruit_B,2025-2026,3,B2,6,17,2026-02-13,TM_01,345.02,15.52,8.0,4.75,6.0,5.0,64.18,140.35,93.78,82.31
MNG-2021-0002,mango,Hoedspruit_B,2025-2026,1,B2,3,22,2026-01-23,TM_03,302.47,12.79,7.0,5.73,2.0,7.0,97.67,149.21,122.95,87.76
MNG-2021-0002,mango,Hoedspruit_B,2025-2026,2,B4,17,12,2026-01-18,TM_02,373.69,12.46,4.0,,2.0,7.0,104.77,151.31,130.24,78.4
MNG-2021-0002,mango,Hoedspruit_B,2025-2026,3,B2,18,6,2026-02-15,TM_03,294.69,12.66,6.0,6.24,3.0,5.0,99.28,170.7,126.45,85.19
MNG-2021-0003,mango,Hoedspruit_B,2025-2026,1,B1,13,2,2026-01-18,TM_03,330.93,13.95,6.0,3.62,6.0,7.0,72.55,120.95,103.16,85.09
MNG-2021-0003,mango,Hoedspruit_B,2025-2026,2,B2,7,11,2026-03-01,JN_01,305.98,12.64,6.0,0.55,6.0,6.0,72.29,117.52,105.21,78.01
MNG-2021-0003,mango,Hoedspruit_B,2025-2026,3,B1,6,28,2026-03-05,TM_02,342.65,14.06,7.0,6.96,6.0,6.0,68.76,126.82,110.55,70.68
MNG-2021-0004,mango,Hoedspruit_B,2025-2026,1,B2,2,8,2026-02-13,TM_02,306.94,13.17,7.0,3.39,3.0,6.0,75.74,142.42,111.48,77.71
MNG-2021-0004,mango,Hoedspruit_B,2025-2026,2,B2,19,1,2026-02-24,TM_03,320.2,13.52,6.0,3.31,4.0,5.0,79.73,144.16,103.09,75.79
MNG-2021-0004,mango,Hoedspruit_B,2025-2026,3,B3,6,2,2026-02-07,TM_01,335.08,14.25,6.0,3.53,4.0,6.0,71.02,141.21,95.68,72.08
MNG-2021-0005,mango,Hoedspruit_B,2025-2026,1,B1,9,17,2026-01-25,TM_03,340.35,19.24,5.0,3.23,3.0,6.0,77.79,135.31,125.8,55.22
MNG-2021-0005,mango,Hoedspruit_B,2025-2026,2,B2,4,8,2026-03-10,TM_01,310.29,17.47,5.0,1.33,1.0,5.0,70.09,122.64,109.2,55.31
MNG-2021-0005,mango,Hoedspruit_B,2025-2026,3,B2,19,3,2026-02-25,TM_01,326.58,19.58,3.0,3.3,2.0,4.0,93.98,119.96,130.99,51.33
MNG-2021-0006,mango,Hoedspruit_B,2025-2026,1,B3,18,16,2026-01-16,JN_01,344.43,17.57,4.0,4.53,5.0,4.0,72.8,,124.07,79.53
MNG-2021-0006,mango,Hoedspruit_B,2025-2026,2,B4,5,17,2026-02-25,TM_03,334.96,,4.0,2.46,3.0,5.0,61.72,165.84,122.64,82.52
MNG-2021-0006,mango,Hoedspruit_B,2025-2026,3,B4,2,5,2026-02-22,TM_02,325.56,19.57,,4.19,4.0,6.0,84.97,160.24,135.41,75.9
MNG-2021-0007,mango,Hoedspruit_B,2025-2026,1,B3,18,27,2026-02-21,JN_01,414.81,17.03,8.0,4.46,6.0,6.0,135.14,156.61,103.19,78.02
MNG-2021-0007,mango,Hoedspruit_B,2025-2026,2,B3,11,5,2026-02-17,TM_01,443.76,15.21,7.0,3.68,4.0,5.0,129.63,146.06,109.46,93.07
MNG-2021-0007,mango,Hoedspruit_B,2025-2026,3,B2,19,4,2026-02-10,JN_01,376.03,15.82,8.0,4.83,6.0,6.0,140.9,151.01,97.74,97.99
MNG-2021-0008,mango,Hoedspruit_B,2025-2026,1,B1,1,16,2026-02-05,TM_03,332.79,14.54,7.0,4.43,4.0,6.0,96.59,140.23,62.54,83.08
MNG-2021-0008,mango,Hoedspruit_B,2025-2026,2,B4,4,18,2026-02-15,TM_02,342.36,13.47,6.0,4.52,6.0,6.0,67.89,148.02,81.7,92.32
MNG-2021-0008,mango,Hoedspruit_B,2025-2026,3,B2,7,9,2026-02-27,JN_01,327.69,15.93,7.0,3.74,4.0,5.0,69.54,164.21,71.07,76.17
MNG-2021-0009,mango,Hoedspruit_B,2025-2026,1,B3,2,29,2026-02-19,TM_01,337.39,13.43,5.0,5.04,2.0,8.0,58.43,142.39,89.42,77.96
MNG-2021-0009,mango,Hoedspruit_B,2025-2026,2,B2,13,3,2026-02-06,TM_03,355.78,10.84,5.0,5.22,3.0,7.0,63.44,133.59,106.78,72.19
MNG-2021-0009,mango,Hoedspruit_B,2025-2026,3,B4,4,25,2026-02-22,TM_01,300.85,12.12,5.0,4.02,4.0,6.0,36.56,147.72,111.94,75.92
MNG-2021-0010,mango,Hoedspruit_B,2025-2026,1,B2,15,14,2026-03-12,TM_01,316.02,13.34,6.0,,2.0,3.0,-58.63,127.86,106.2,69.3
MNG-2021-0010,mango,Hoedspruit_B,2025-2026,2,B4,13,4,2026-02-24,JN_01,368.45,13.21,7.0,6.5,3.0,4.0,72.17,144.4,123.57,78.64
MNG-2021-0010,mango,Hoedspruit_B,2025-2026,3,B3,3,28,2026-01-22,TM_03,375.71,15.59,7.0,3.61,,3.0,,146.11,108.46,75.99
MNG-2021-0011,mango,Hoedspruit_B,2025-2026,1,B1,6,5,2026-02-13,TM_03,372.53,17.79,3.0,2.49,4.0,7.0,91.53,124.49,81.09,59.47
MNG-2021-0011,mango,Hoedspruit_B,2025-2026,2,B1,10,13,2026-01-18,TM_01,345.72,17.11,3.0,3.2,,5.0,82.46,133.54,65.98,67.15
MNG-2021-0011,mango,Hoedspruit_B,2025-2026,3,B2,17,11,2026-02-04,TM_02,317.39,17.77,3.0,3.0,2.0,5.0,,140.75,74.79,68.54
MNG-2021-0012,mango,Hoedspruit_B,2025-2026,1,B1,1,10,2026-02-17,TM_03,327.68,14.08,6.0,5.07,5.0,6.0,42.03,137.95,111.95,61.22
MNG-2021-0012,mango,Hoedspruit_B,2025-2026,2,B2,13,10,2026-03-02,TM_03,301.57,12.9,5.0,4.24,4.0,6.0,41.34,132.08,117.93,60.38
MNG-2021-0012,mango,Hoedspruit_B,2025-2026,3,B2,13,16,2026-02-20,JN_01,318.83,14.15,4.0,5.02,5.0,7.0,55.9,148.42,114.53,63.96
MNG-2021-0013,mango,Hoedspruit_B,2025-2026,1,B1,6,9,2026-02-05,TM_01,398.58,15.1,5.0,5.99,3.0,8.0,71.99,125.99,105.55,
MNG-2021-0013,mango,Hoedspruit_B,2025-2026,2,B4,16,26,2026-01-31,TM_02,363.62,,4.0,6.09,5.0,6.0,74.67,116.06,137.0,75.57
MNG-2021-0013,mango,Hoedspruit_B,2025-2026,3,B4,1,28,2026-01-25,TM_01,348.42,15.29,5.0,5.66,5.0,7.0,68.34,123.49,120.77,67.58
MNG-2021-0014,mango,Hoedspruit_B,2025-2026,1,B2,6,21,2026-01-22,TM_03,313.62,15.64,5.0,2.91,6.0,8.0,112.27,141.57,143.27,49.95
MNG-2021-0014,mango,Hoedspruit_B,2025-2026,2,B2,19,18,2026-02-27,TM_01,330.84,16.13,6.0,3.15,5.0,5.0,108.06,152.61,122.8,60.4
MNG-2021-0014,mango,Hoedspruit_B,2025-2026,3,B2,11,11,2026-03-12,TM_01,329.71,17.08,7.0,3.76,7.0,6.0,86.26,155.21,130.81,63.47
MNG-2021-0015,mango,Hoedspruit_B,2025-2026,1,B4,12,5,2026-01-24,TM_01,352.8,13.94,6.0,3.0,,9.0,75.93,153.37,115.54,84.9
MNG-2021-0015,mango,Hoedspruit_B,2025-2026,2,B4,11,24,2026-02-12,TM_02,322.98,12.87,5.0,3.8,4.0,8.0,82.83,143.16,93.28,72.31
MNG-2021-0015,mango,Hoedspruit_B,2025-2026,3,B1,4,11,2026-02-04,TM_01,298.87,12.0,5.0,3.78,6.0,8.0,53.83,142.7,102.67,83.51
MNG-2021-0016,mango,Hoedspruit_B,2025-2026,1,B2,13,17,2026-02-06,TM_01,321.36,16.53,7.0,6.83,6.0,5.0,41.69,139.37,128.72,80.5
MNG-2021-0016,mango,Hoedspruit_B,2025-2026,2,B4,12,18,2026-01-28,TM_02,334.8,17.88,8.0,7.85,6.0,5.0,50.3,137.47,115.41,88.57
MNG-2021-0016,mango,Hoedspruit_B,2025-2026,3,B2,2,4,2026-02-08,TM_02,357.58,16.22,9.0,6.65,6.0,7.0,67.12,128.45,137.68,89.02
MNG-2021-0017,mango,Hoedspruit_B,2025-2026,1,B1,3,6,2026-02-26,JN_01,343.35,17.75,6.0,6.69,5.0,6.0,92.35,105.94,105.64,37.9
MNG-2021-0017,mango,Hoedspruit_B,2025-2026,2,B4,6,2,2026-02-22,TM_01,371.29,18.25,6.0,6.13,6.0,6.0,82.15,98.61,117.06,44.92
MNG-2021-0017,mango,Hoedspruit_B,2025-2026,3,B1,19,11,2026-01-23,JN_01,375.71,16.73,7.0,7.13,5.0,4.0,78.28,102.18,124.12,48.05
MNG-2021-0018,mango,Hoedspruit_B,2025-2026,1,B3,18,3,2026-02-15,TM_03,280.65,16.07,6.0,3.49,4.0,8.0,70.76,167.0,122.86,90.68
MNG-2021-0018,mango,Hoedspruit_B,2025-2026,2,B2,8,12,2026-02-27,TM_02,312.14,1.68,6.0,2.66,6.0,7.0,65.58,168.42,109.99,99.87
MNG-2021-0018,mango,Hoedspruit_B,2025-2026,3,B2,2,13,2026-03-12,TM_02,316.08,15.84,6.0,1.84,3.0,6.0,76.11,163.48,119.58,90.95
MNG-2021-0019,mango,Hoedspruit_B,2025-2026,1,B2,7,29,2026-02-24,TM_02,400.93,15.21,4.0,3.15,5.0,4.0,55.56,129.69,128.29,86.31
MNG-2021-0019,mango,Hoedspruit_B,2025-2026,2,B3,11,18,2026-01-17,JN_01,455.75,15.19,5.0,3.41,6.0,4.0,72.69,131.93,132.79,78.64
MNG-2021-0019,mango,Hoedspruit_B,2025-2026,3,B1,18,22,2026-03-10,TM_03,404.84,14.84,5.0,4.94,1.0,4.0,75.89,136.0,130.67,85.05
MNG-2021-0020,mango,Hoedspruit_B,2025-2026,1,B4,6,18,2026-02-23,JN_01,319.78,15.5,6.0,5.25,5.0,5.0,117.25,143.06,83.09,81.87
MNG-2021-0020,mango,Hoedspruit_B,2025-2026,2,B4,3,2,2026-03-13,TM_02,333.32,,5.0,5.84,4.0,5.0,122.05,136.78,98.84,90.74
MNG-2021-0020,mango,Hoedspruit_B,2025-2026,3,B1,13,22,2026-03-07,TM_02,369.82,15.69,7.0,5.95,4.0,5.0,104.3,137.52,106.66,82.81
MNG-2021-0021,mango,Hoedspruit_B,2025-2026,1,B1,10,6,2026-01-26,TM_03,311.89,10.52,6.0,5.59,6.0,7.0,17.16,,117.62,64.93
MNG-2021-0021,mango,Hoedspruit_B,2025-2026,2,B3,3,5,2026-03-11,TM_02,356.61,12.67,5.0,6.22,6.0,5.0,22.88,148.29,103.4,74.56
MNG-2021-0021,mango,Hoedspruit_B,2025-2026,3,B3,17,10,2026-03-08,TM_03,370.54,12.73,6.0,6.97,5.0,6.0,59.94,132.02,120.89,78.31
MNG-2021-0022,mango,Hoedspruit_B,2025-2026,1,B3,19,19,2026-01-31,TM_02,,19.42,7.0,7.14,6.0,5.0,80.59,135.7,105.17,81.83
MNG-2021-0022,mango,Hoedspruit_B,2025-2026,2,B2,10,18,2026-02-11,JN_01,444.17,19.59,7.0,6.67,4.0,5.0,83.08,142.01,100.37,81.67
MNG-2021-0022,mango,Hoedspruit_B,2025-2026,3,B4,5,24,2026-03-07,TM_02,340.74,18.75,7.0,7.54,4.0,6.0,99.76,130.75,105.81,88.37
MNG-2021-0023,mango,Hoedspruit_B,2025-2026,1,B1,12,22,2026-02-17,JN_01,379.63,,5.0,6.18,4.0,5.0,95.69,128.83,108.9,83.49
MNG-2021-0023,mango,Hoedspruit_B,2025-2026,2,B4,12,2,2026-03-10,JN_01,309.79,12.33,5.0,5.71,6.0,5.0,91.83,132.58,119.71,89.83
MNG-2021-0023,mango,Hoedspruit_B,2025-2026,3,B2,10,16,2026-01-19,TM_02,329.41,15.79,4.0,5.96,4.0,6.0,89.53,128.94,115.59,88.66
MNG-2021-0024,mango,Hoedspruit_B,2025-2026,1,B3,15,2,2026-01-16,TM_01,261.82,17.89,5.0,3.78,,3.0,88.33,137.65,106.45,89.11
MNG-2021-0024,mango,Hoedspruit_B,2025-2026,2,B3,17,9,2026-02-28,TM_01,328.6,19.02,5.0,2.73,2.0,5.0,69.34,137.71,109.9,98.04
MNG-2021-0024,mango,Hoedspruit_B,2025-2026,3,B2,1,16,2026-01-30,JN_01,308.9,17.68,6.0,0.38,3.0,5.0,87.62,132.81,105.05,80.01
MNG-2021-0025,mango,Hoedspruit_B,2025-2026,1,B4,1,15,2026-01-17,JN_01,332.41,16.08,5.0,6.04,2.0,5.0,18.99,132.14,,90.5
MNG-2021-0025,mango,Hoedspruit_B,2025-2026,2,B3,19,16,2026-01-31,TM_03,346.26,16.64,6.0,5.99,2.0,6.0,22.19,142.99,106.56,85.3
MNG-2021-0025,mango,Hoedspruit_B,2025-2026,3,B3,6,1,2026-01-28,TM_03,341.81,16.51,6.0,3.84,2.0,5.0,50.49,143.82,101.39,84.97
MNG-2021-0026,mango,Hoedspruit_B,2025-2026,1,B4,18,18,2026-02-07,TM_03,456.46,15.8,5.0,4.21,3.0,6.0,110.5,137.61,130.67,95.03
MNG-2021-0026,mango,Hoedspruit_B,2025-2026,2,B1,6,9,2026-03-08,TM_02,469.74,17.41,5.0,5.21,3.0,6.0,103.59,132.24,127.72,99.93
MNG-2021-0026,mango,Hoedspruit_B,2025-2026,3,B2,11,11,2026-01-16,TM_03,410.52,16.26,6.0,4.51,3.0,6.0,98.56,134.63,117.14,80.15
MNG-2022-0001,mango,Hoedspruit_B,2025-2026,1,B3,14,15,2026-01-19,JN_01,295.99,17.97,5.0,4.78,3.0,5.0,63.45,146.88,112.33,79.52
MNG-2022-0001,mango,Hoedspruit_B,2025-2026,2,B4,3,14,2026-02-17,TM_02,294.12,16.67,6.0,4.08,4.0,5.0,66.45,150.03,96.91,79.91
MNG-2022-0001,mango,Hoedspruit_B,2025-2026,3,B2,4,15,2026-02-10,TM_01,319.4,17.21,6.0,4.91,1.0,6.0,53.66,159.57,79.24,83.13
MNG-2022-0002,mango,Hoedspruit_B,2025-2026,1,B3,5,6,2026-02-08,JN_01,293.41,16.25,6.0,7.3,2.0,7.0,83.93,138.07,122.64,87.72
MNG-2022-0002,mango,Hoedspruit_B,2025-2026,2,B4,18,10,2026-01-28,TM_01,281.52,14.88,6.0,8.39,3.0,7.0,67.38,160.8,114.07,87.18
MNG-2022-0002,mango,Hoedspruit_B,2025-2026,3,B3,11,27,2026-01-17,TM_01,295.28,14.9,6.0,8.74,,5.0,90.87,156.4,106.45,75.45
MNG-2022-0003,mango,Hoedspruit_B,2025-2026,1,B4,6,6,2026-03-04,TM_01,339.33,18.28,5.0,6.63,4.0,6.0,60.21,136.2,133.04,65.89
MNG-2022-0003,mango,Hoedspruit_B,2025-2026,2,B2,8,4,2026-02-19,TM_03,377.99,19.24,5.0,5.66,3.0,7.0,60.43,149.08,141.42,86.2
MNG-2022-0003,mango,Hoedspruit_B,2025-2026,3,B4,8,22,2026-01-25,JN_01,419.11,19.38,5.0,7.01,4.0,7.0,55.3,136.63,148.78,79.72
MNG-2022-0004,mango,Hoedspruit_B,2025-2026,1,B3,18,6,2026-02-23,TM_03,333.61,13.2,4.0,2.95,2.0,5.0,115.96,177.22,111.08,86.68
MNG-2022-0004,mango,Hoedspruit_B,2025-2026,2,B4,7,12,2026-01-18,TM_01,339.91,13.37,6.0,0.9,4.0,6.0,114.99,180.52,105.0,100.7
MNG-2022-0004,mango,Hoedspruit_B,2025-2026,3,B3,4,22,2026-03-12,TM_02,322.71,14.06,6.0,1.14,3.0,5.0,96.82,175.34,115.66,94.15
MNG-2022-0005,mango,Hoedspruit_B,2025-2026,1,B4,9,4,2026-03-13,TM_03,349.97,14.4,7.0,3.61,4.0,5.0,53.27,113.61,121.12,79.87
MNG-2022-0005,mango,Hoedspruit_B,2025-2026,2,B4,4,20,2026-02-05,TM_01,376.73,14.21,8.0,4.89,3.0,4.0,29.15,120.38,123.64,79.38
MNG-2022-0005,mango,Hoedspruit_B,2025-2026,3,B3,3,29,2026-02-13,TM_03,341.52,15.14,7.0,4.68,4.0,5.0,54.46,116.66,105.56,73.83
MNG-2022-0006,mango,Hoedspruit_B,2025-2026,1,B4,5,9,2026-02-12,JN_01,308.69,13.9,7.0,3.74,5.0,7.0,116.83,158.23,128.5,83.4
MNG-2022-0006,mango,Hoedspruit_B,2025-2026,2,B3,13,13,2026-02-24,TM_01,305.34,16.14,4.0,6.15,6.0,6.0,114.09,141.96,109.3,90.89
MNG-2022-0006,mango,Hoedspruit_B,2025-2026,3,B3,9,28,2026-03-13,TM_02,341.05,16.58,7.0,4.08,3.0,7.0,86.86,155.76,122.26,94.64
MNG-2022-0007,mango,Hoedspruit_B,2025-2026,1,B1,12,12,2026-02-25,TM_02,382.62,16.03,6.0,5.29,3.0,6.0,50.0,124.79,127.24,93.81
MNG-2022-0007,mango,Hoedspruit_B,2025-2026,2,B1,2,16,2026-02-11,JN_01,388.37,16.41,6.0,4.99,3.0,7.0,64.59,143.76,374.19,86.0
MNG-2022-0007,mango,Hoedspruit_B,2025-2026,3,B2,1,3,2026-02-04,TM_01,378.09,16.57,8.0,4.94,3.0,6.0,70.25,122.89,126.83,86.48
MNG-2022-0008,mango,Hoedspruit_B,2025-2026,1,B3,7,10,2026-03-05,TM_03,400.1,14.97,4.0,4.6,6.0,6.0,,137.97,122.44,72.75
MNG-2022-0008,mango,Hoedspruit_B,2025-2026,2,B2,15,5,2026-01-19,TM_02,405.95,14.74,4.0,4.36,4.0,5.0,96.89,123.32,117.68,67.99
MNG-2022-0008,mango,Hoedspruit_B,2025-2026,3,B4,4,18,2026-02-14,JN_01,421.62,16.08,3.0,4.68,5.0,5.0,115.48,143.53,120.96,73.22
MNG-2022-0009,mango,Hoedspruit_B,2025-2026,1,B3,9,6,2026-02-13,TM_02,384.58,15.42,4.0,3.5,5.0,5.0,80.08,133.35,132.16,57.68
MNG-2022-0009,mango,Hoedspruit_B,2025-2026,2,B2,8,26,2026-03-04,TM_01,340.88,15.11,6.0,3.36,4.0,4.0,112.05,136.4,121.33,63.44
MNG-2022-0009,mango,Hoedspruit_B,2025-2026,3,B1,12,11,2026-01-29,TM_02,397.98,17.01,4.0,5.4,5.0,4.0,100.15,134.93,97.32,53.45
MNG-2022-0010,mango,Hoedspruit_B,2025-2026,1,B4,19,26,2026-03-03,TM_03,288.58,15.74,5.0,5.53,7.0,7.0,83.0,143.03,97.68,81.33
MNG-2022-0010,mango,Hoedspruit_B,2025-2026,2,B1,19,28,2026-03-02,TM_03,339.63,15.05,5.0,6.65,4.0,6.0,86.83,148.07,118.53,84.3
MNG-2022-0010,mango,Hoedspruit_B,2025-2026,3,B1,7,21,2026-02-04,TM_01,357.06,15.39,5.0,8.25,4.0,7.0,75.08,141.02,123.36,88.15
MNG-2022-0011,mango,Hoedspruit_B,2025-2026,2,B2,14,3,2026-01-24,TM_02,404.13,10.57,3.0,3.46,6.0,6.0,76.9,136.98,124.36,84.64
MNG-2022-0011,mango,Hoedspruit_B,2025-2026,3,B2,1,13,2026-01-18,JN_01,371.08,10.38,3.0,3.2,5.0,6.0,95.4,127.45,139.62,94.28
MNG-2022-0012,mango,Hoedspruit_B,2025-2026,1,B1,2,4,2026-02-17,TM_03,354.01,18.47,8.0,,5.0,7.0,88.45,174.5,61.31,65.29
MNG-2022-0012,mango,Hoedspruit_B,2025-2026,2,B2,17,3,2026-02-28,JN_01,345.31,18.56,5.0,2.83,6.0,5.0,73.81,161.32,65.09,71.56
MNG-2022-0012,mango,Hoedspruit_B,2025-2026,3,B3,5,11,2026-02-26,TM_02,353.89,19.01,,5.21,6.0,6.0,83.13,160.16,94.02,69.57
MNG-2022-0013,mango,Hoedspruit_B,2025-2026,1,B1,6,7,2026-02-04,TM_03,290.14,14.61,4.0,1.62,2.0,4.0,137.44,159.31,112.75,74.65
MNG-2022-0013,mango,Hoedspruit_B,2025-2026,2,B3,18,3,2026-01-20,TM_03,318.75,14.22,5.0,2.86,3.0,5.0,114.78,156.44,88.23,79.63
MNG-2022-0013,mango,Hoedspruit_B,2025-2026,3,B3,11,6,2026-02-15,TM_03,281.79,13.82,5.0,4.07,2.0,4.0,125.59,158.33,106.84,72.99
MNG-2022-0014,mango,Hoedspruit_B,2025-2026,1,B4,16,12,2026-02-28,TM_01,320.35,10.55,4.0,5.08,5.0,4.0,63.47,141.84,116.24,91.24
MNG-2022-0014,mango,Hoedspruit_B,2025-2026,2,B1,12,7,2026-02-15,TM_02,306.88,12.2,6.0,3.4,4.0,4.0,84.07,150.23,117.45,88.58
MNG-2022-0014,mango,Hoedspruit_B,2025-2026,3,B3,8,29,2026-01-28,TM_03,295.42,11.95,6.0,3.48,5.0,5.0,69.48,140.78,111.28,80.28
MNG-2022-0015,mango,Hoedspruit_B,2025-2026,1,B2,18,22,2026-02-13,TM_03,270.88,16.47,4.0,6.17,6.0,4.0,88.48,139.06,131.62,80.15
MNG-2022-0015,mango,Hoedspruit_B,2025-2026,3,B3,9,12,2026-02-20,TM_01,304.3,17.61,5.0,4.02,7.0,4.0,72.8,142.7,114.48,83.79
MNG-2022-0016,mango,Hoedspruit_B,2025-2026,1,B1,17,19,2026-02-21,TM_02,385.91,17.38,4.0,5.96,8.0,7.0,50.13,,138.48,61.6
MNG-2022-0016,mango,Hoedspruit_B,2025-2026,2,B3,1,4,2026-01-21,TM_03,381.45,18.17,5.0,5.75,7.0,7.0,44.44,135.83,132.06,65.38
MNG-2022-0016,mango,Hoedspruit_B,2025-2026,3,B2,6,2,2026-02-07,TM_03,394.18,15.77,5.0,4.86,8.0,8.0,40.43,141.86,123.31,76.92
MNG-2022-0017,mango,Hoedspruit_B,2025-2026,1,B1,14,2,2026-02-03,TM_01,292.52,13.68,7.0,4.6,5.0,5.0,58.17,128.03,148.57,89.81
MNG-2022-0017,mango,Hoedspruit_B,2025-2026,2,B4,11,5,2026-02-05,TM_02,256.57,15.11,6.0,4.81,4.0,6.0,37.82,132.42,139.52,87.26
MNG-2022-0017,mango,Hoedspruit_B,2025-2026,3,B2,2,13,2026-02-16,TM_01,,15.22,7.0,5.72,3.0,4.0,76.65,121.68,136.61,83.66
MNG-2022-0018,mango,Hoedspruit_B,2025-2026,1,B2,1,21,2026-03-11,JN_01,371.33,14.86,5.0,4.53,1.0,4.0,37.58,95.39,91.46,100.4
