genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2020-0016,mango,Hoedspruit_B,2024-2025,3,B3,14,25,2025-02-06,TM_01,391.16,16.86,4.0,2.82,8.0,6.0,123.28,141.07,135.24,79.83
MNG-2020-0017,mango,Hoedspruit_B,2024-2025,1,B3,8,1,2025-03-09,TM_02,388.44,17.96,6.0,3.27,4.0,5.0,101.02,183.52,115.54,80.18
MNG-2020-0017,mango,Hoedspruit_B,2024-2025,2,B3,14,7,2025-01-29,TM_01,396.45,17.23,8.0,4.22,3.0,5.0,102.08,147.74,113.48,84.14
MNG-2020-0017,mango,Hoedspruit_B,2024-2025,3,B3,14,4,2025-02-07,JN_01,403.2,17.42,7.0,3.37,5.0,4.0,94.59,149.77,105.04,71.12
MNG-2020-0018,mango,Hoedspruit_B,2024-2025,2,B1,2,12,2025-02-02,TM_03,375.72,15.34,7.0,0.71,5.0,4.0,53.46,128.1,103.83,68.47
MNG-2020-0018,mango,Hoedspruit_B,2024-2025,3,B1,3,5,2025-03-12,JN_01,395.67,14.79,5.0,1.27,1.0,4.0,49.58,133.3,85.03,77.06
MNG-2020-0019,mango,Hoedspruit_B,2024-2025,1,B2,4,2,2025-01-30,TM_01,385.62,15.55,4.0,4.79,8.0,5.0,72.51,153.58,109.28,90.88
MNG-2020-0019,mango,Hoedspruit_B,2024-2025,2,B3,2,5,2025-02-15,JN_01,365.59,15.71,3.0,4.74,7.0,4.0,79.15,144.21,106.31,83.27
MNG-2020-0019,mango,Hoedspruit_B,2024-2025,3,B3,16,20,2025-02-07,JN_01,388.06,15.29,3.0,4.89,6.0,5.0,37.33,140.45,108.12,87.58
MNG-2020-0020,mango,Hoedspruit_B,2024-2025,1,B2,3,10,2025-02-08,TM_02,325.21,15.82,3.0,5.54,4.0,6.0,51.85,147.67,108.01,66.79
MNG-2020-0020,mango,Hoedspruit_B,2024-2025,2,B2,11,16,2025-03-06,JN_01,266.5,18.26,5.0,5.59,4.0,5.0,47.8,151.69,109.42,74.83
MNG-2020-0020,mango,Hoedspruit_B,2024-2025,3,B3,9,2,2025-03-15,JN_01,380.03,17.09,5.0,5.85,4.0,3.0,58.26,152.77,103.45,68.15
MNG-2020-0021,mango,Hoedspruit_B,2024-2025,1,B2,3,29,2025-02-18,TM_01,325.86,16.43,2.0,2.83,3.0,7.0,73.4,161.66,86.02,70.22
MNG-2020-0021,mango,Hoedspruit_B,2024-2025,2,B4,16,18,2025-01-28,TM_02,297.42,17.73,2.0,2.92,3.0,7.0,87.64,151.24,9.18,70.14
MNG-2020-0021,mango,Hoedspruit_B,2024-2025,3,B3,4,20,2025-02-19,JN_01,311.92,18.06,1.0,0.75,4.0,8.0,77.7,138.16,99.26,59.39
MNG-2020-0022,mango,Hoedspruit_B,2024-2025,1,B2,12,7,2025-02-04,TM_02,401.15,13.0,5.0,3.89,5.0,6.0,74.09,159.29,95.72,47.83
MNG-2020-0022,mango,Hoedspruit_B,2024-2025,2,B1,14,1,2025-03-13,TM_03,372.27,15.99,6.0,5.37,7.0,5.0,105.43,139.65,96.68,59.6
MNG-2020-0022,mango,Hoedspruit_B,2024-2025,3,B1,4,12,2025-02-26,JN_01,341.88,13.25,5.0,3.48,8.0,6.0,114.51,144.13,99.21,74.15
MNG-2020-0023,mango,Hoedspruit_B,2024-2025,1,B2,10,10,2025-03-08,TM_01,415.15,17.2,5.0,2.41,4.0,6.0,113.51,147.56,97.46,70.85
MNG-2020-0023,mango,Hoedspruit_B,2024-2025,2,B3,16,15,2025-02-02,TM_01,352.91,19.63,3.0,3.73,6.0,,127.78,139.65,110.04,70.83
MNG-2020-0023,mango,Hoedspruit_B,2024-2025,3,B1,11,19,2025-01-30,TM_02,377.47,16.74,5.0,0.28,6.0,6.0,125.43,138.98,112.16,79.49
MNG-2020-0024,mango,Hoedspruit_B,2024-2025,1,B3,4,14,2025-02-22,TM_01,281.24,15.42,5.0,6.64,8.0,6.0,80.95,143.09,115.31,83.42
MNG-2020-0024,mango,Hoedspruit_B,2024-2025,2,B2,19,23,2025-01-15,TM_03,317.04,13.87,4.0,7.42,7.0,6.0,61.65,166.68,111.17,89.78
MNG-2020-0024,mango,Hoedspruit_B,2024-2025,3,B2,14,29,2025-02-14,TM_02,335.55,14.99,6.0,,8.0,7.0,57.34,151.01,120.4,73.0
MNG-2020-0025,mango,Hoedspruit_B,2024-2025,1,B4,13,5,2025-02-18,JN_01,395.95,19.13,4.0,5.32,8.0,3.0,72.44,141.13,85.06,107.69
MNG-2020-0025,mango,Hoedspruit_B,2024-2025,3,B1,2,24,2025-02-05,TM_03,356.62,15.1,6.0,5.97,6.0,4.0,81.8,140.69,99.97,109.75
MNG-2020-0026,mango,Hoedspruit_B,2024-2025,1,B2,7,17,2025-01-29,JN_01,415.53,17.4,5.0,6.15,6.0,6.0,61.23,150.07,114.92,72.05
MNG-2020-0026,mango,Hoedspruit_B,2024-2025,2,B4,7,11,2025-01-19,TM_01,414.82,16.88,5.0,7.57,6.0,6.0,62.08,147.58,122.04,72.18
MNG-2020-0026,mango,Hoedspruit_B,2024-2025,3,B3,6,22,2025-01-19,JN_01,419.99,20.03,5.0,6.55,6.0,4.0,71.73,146.09,110.7,64.45
MNG-2021-0001,mango,Hoedspruit_B,2024-2025,3,B2,15,3,2025-02-25,TM_02,367.28,14.62,6.0,6.35,5.0,7.0,83.59,134.25,90.74,91.43
MNG-2021-0002,mango,Hoedspruit_B,2024-2025,1,B3,10,14,2025-01-18,TM_01,331.65,13.25,6.0,5.74,1.0,,102.53,155.26,121.83,79.58
MNG-2021-0002,mango,Hoedspruit_B,2024-2025,2,B4,4,18,2025-01-22,JN_01,281.72,14.01,6.0,5.61,,,79.62,151.52,126.19,78.21
MNG-2021-0002,mango,Hoedspruit_B,2024-2025,3,B1,19,12,2025-03-11,TM_03,272.83,13.36,4.0,4.82,1.0,6.0,79.73,157.68,137.16,78.39
MNG-2021-0003,mango,Hoedspruit_B,2024-2025,1,B3,11,20,2025-03-08,TM_01,333.04,13.48,5.0,2.25,7.0,7.0,61.21,123.02,91.75,79.56
MNG-2021-0003,mango,Hoedspruit_B,2024-2025,2,B2,17,24,2025-01-21,TM_02,311.87,13.94,6.0,6.23,7.0,6.0,104.1,128.41,108.96,80.39
MNG-2021-0003,mango,Hoedspruit_B,2024-2025,3,B2,5,29,2025-01-31,TM_01,282.84,13.46,7.0,6.66,7.0,5.0,,126.78,95.93,77.43
MNG-2021-0004,mango,Hoedspruit_B,2024-2025,1,B1,10,5,2025-02-05,TM_03,357.7,15.58,6.0,4.97,4.0,6.0,71.01,144.29,117.73,73.88
MNG-2021-0004,mango,Hoedspruit_B,2024-2025,2,B3,8,28,2025-02-10,TM_02,338.14,14.23,5.0,3.94,4.0,4.0,68.81,127.4,113.3,57.83
MNG-2021-0004,mango,Hoedspruit_B,2024-2025,3,B3,5,27,2025-03-10,TM_02,371.77,12.58,6.0,2.77,5.0,5.0,86.65,135.65,113.9,64.74
MNG-2021-0005,mango,Hoedspruit_B,2024-2025,1,B3,3,3,2025-02-03,TM_01,392.95,18.82,4.0,0.65,1.0,4.0,59.19,143.16,123.64,51.52
MNG-2021-0005,mango,Hoedspruit_B,2024-2025,2,B3,15,10,2025-01-30,TM_01,322.36,17.84,4.0,0.9,2.0,6.0,,138.43,141.08,51.02
MNG-2021-0005,mango,Hoedspruit_B,2024-2025,3,B4,14,28,2025-02-15,JN_01,320.74,20.03,4.0,0.91,3.0,6.0,86.62,129.91,133.87,60.32
MNG-2021-0006,mango,Hoedspruit_B,2024-2025,1,B4,6,16,2025-02-15,TM_01,380.29,16.96,4.0,3.67,3.0,4.0,75.72,144.92,143.62,66.58
MNG-2021-0006,mango,Hoedspruit_B,2024-2025,2,B2,4,29,2025-01-20,JN_01,364.43,18.1,5.0,4.19,3.0,4.0,75.75,148.12,139.08,76.43
MNG-2021-0006,mango,Hoedspruit_B,2024-2025,3,B3,7,19,2025-01-21,JN_01,362.92,18.52,5.0,2.17,3.0,4.0,83.7,160.67,135.03,74.26
MNG-2021-0007,mango,Hoedspruit_B,2024-2025,1,B1,3,12,2025-03-15,TM_02,438.73,16.11,7.0,4.67,6.0,4.0,145.57,149.04,98.49,94.15
MNG-2021-0007,mango,Hoedspruit_B,2024-2025,2,B3,18,13,2025-03-06,TM_02,435.94,16.92,8.0,4.26,5.0,6.0,154.28,149.45,94.92,91.04
MNG-2021-0007,mango,Hoedspruit_B,2024-2025,3,B1,1,19,2025-02-03,TM_02,434.24,13.54,7.0,5.66,6.0,6.0,124.96,153.72,91.4,86.84
MNG-2021-0008,mango,Hoedspruit_B,2024-2025,1,B1,16,4,2025-01-21,TM_03,323.64,14.86,7.0,4.64,5.0,7.0,95.06,159.44,77.11,83.57
MNG-2021-0008,mango,Hoedspruit_B,2024-2025,2,B1,18,22,2025-02-11,JN_01,290.29,14.08,7.0,4.94,5.0,6.0,64.87,143.76,69.93,85.77
MNG-2021-0008,mango,Hoedspruit_B,2024-2025,3,B1,15,11,2025-01-17,TM_02,296.52,15.55,8.0,4.35,5.0,6.0,86.66,144.97,82.58,85.44
MNG-2021-0009,mango,Hoedspruit_B,2024-2025,1,B3,17,10,2025-02-03,TM_01,280.84,13.49,6.0,4.63,5.0,6.0,75.86,141.3,97.48,81.06
MNG-2021-0009,mango,Hoedspruit_B,2024-2025,2,B4,2,28,2025-03-14,TM_03,34.26,12.92,6.0,4.47,3.0,6.0,61.92,121.64,93.02,77.21
MNG-2021-0010,mango,Hoedspruit_B,2024-2025,1,B3,1,17,2025-01-23,TM_01,324.75,12.94,6.0,4.61,4.0,4.0,89.56,135.47,113.87,86.79
MNG-2021-0010,mango,Hoedspruit_B,2024-2025,2,B1,3,19,2025-01-26,TM_02,356.92,13.29,7.0,5.37,3.0,4.0,58.52,137.01,109.93,73.51
MNG-2021-0010,mango,Hoedspruit_B,2024-2025,3,B4,6,8,2025-02-20,TM_02,347.19,12.87,8.0,5.19,,4.0,71.22,144.19,98.63,76.63
MNG-2021-0011,mango,Hoedspruit_B,2024-2025,2,B3,6,17,2025-01-25,TM_02,369.47,18.19,4.0,1.25,3.0,7.0,114.99,129.21,67.01,57.89
MNG-2021-0011,mango,Hoedspruit_B,2024-2025,3,B3,13,5,2025-01-29,TM_01,356.48,18.99,4.0,2.89,4.0,6.0,106.52,125.34,76.78,64.64
MNG-2021-0012,mango,Hoedspruit_B,2024-2025,1,B1,17,2,2025-01-26,TM_02,347.35,14.03,3.0,4.03,4.0,6.0,65.56,126.94,125.24,62.97
MNG-2021-0012,mango,Hoedspruit_B,2024-2025,3,B3,8,6,2025-02-12,JN_01,305.58,14.47,4.0,4.45,3.0,6.0,56.11,131.06,124.51,71.59
MNG-2021-0013,mango,Hoedspruit_B,2024-2025,1,B1,11,6,2025-02-12,JN_01,372.69,15.34,7.0,7.4,5.0,7.0,68.67,129.48,111.91,66.43
MNG-2021-0013,mango,Hoedspruit_B,2024-2025,2,B1,17,3,2025-03-02,TM_03,350.39,14.57,7.0,5.39,4.0,9.0,84.24,120.48,106.1,75.2
MNG-2021-0013,mango,Hoedspruit_B,2024-2025,3,B1,14,15,2025-03-09,JN_01,361.47,16.46,,5.2,4.0,8.0,72.31,128.51,113.91,79.63
MNG-2021-0014,mango,Hoedspruit_B,2024-2025,1,B3,1,28,2025-01-24,TM_03,332.04,15.96,5.0,2.79,7.0,6.0,111.35,150.8,121.93,59.16
MNG-2021-0014,mango,Hoedspruit_B,2024-2025,2,B2,14,15,2025-02-17,TM_03,324.86,16.12,6.0,3.4,6.0,7.0,89.09,144.61,128.83,61.15
MNG-2021-0014,mango,Hoedspruit_B,2024-2025,3,B1,11,22,2025-01-21,TM_03,285.67,15.57,6.0,3.14,5.0,7.0,128.56,168.53,138.18,55.72
MNG-2021-0015,mango,Hoedspruit_B,2024-2025,1,B3,12,14,2025-02-21,TM_01,374.73,13.82,7.0,3.84,6.0,8.0,75.76,136.19,104.3,73.86
MNG-2021-0015,mango,Hoedspruit_B,2024-2025,2,B3,17,17,2025-03-08,TM_02,343.15,12.88,6.0,4.27,4.0,6.0,42.79,136.63,105.25,70.99
MNG-2021-0015,mango,Hoedspruit_B,2024-2025,3,B3,18,16,2025-03-11,JN_01,304.7,13.96,5.0,3.75,5.0,7.0,73.57,142.91,103.55,76.27
MNG-2021-0016,mango,Hoedspruit_B,2024-2025,1,B4,13,13,2025-01-23,TM_02,335.64,15.87,8.0,6.58,6.0,5.0,75.79,134.4,129.3,91.17
MNG-2021-0016,mango,Hoedspruit_B,2024-2025,2,B4,19,11,2025-01-17,JN_01,334.38,16.21,7.0,7.89,5.0,8.0,62.37,137.27,125.32,78.52
MNG-2021-0016,mango,Hoedspruit_B,2024-2025,3,B1,14,13,2025-01-23,JN_01,330.61,17.18,8.0,6.22,5.0,6.0,74.65,134.94,136.76,92.85
MNG-2021-0017,mango,Hoedspruit_B,2024-2025,1,B2,6,27,2025-01-24,JN_01,361.77,17.81,7.0,5.24,6.0,6.0,78.94,105.48,107.29,38.66
MNG-2021-0017,mango,Hoedspruit_B,2024-2025,2,B4,13,23,2025-02-21,TM_03,379.69,17.72,5.0,5.58,5.0,5.0,114.43,105.32,122.91,44.61
MNG-2021-0017,mango,Hoedspruit_B,2024-2025,3,B4,13,7,2025-02-04,JN_01,348.01,17.28,5.0,7.09,5.0,5.0,88.63,111.52,104.69,44.09
MNG-2021-0018,mango,Hoedspruit_B,2024-2025,1,B3,4,3,2025-03-15,TM_03,,16.7,8.0,3.03,2.0,6.0,71.25,169.99,105.43,77.36
MNG-2021-0018,mango,Hoedspruit_B,2024-2025,2,B3,2,7,2025-02-15,TM_01,263.28,14.68,7.0,2.08,4.0,,74.85,159.19,119.72,91.86
MNG-2021-0018,mango,Hoedspruit_B,2024-2025,3,B2,2,26,2025-03-08,JN_01,204.92,18.18,6.0,3.05,4.0,6.0,69.83,174.23,112.43,84.51
MNG-2021-0019,mango,Hoedspruit_B,2024-2025,1,B1,4,13,2025-02-23,TM_03,414.98,17.15,3.0,4.65,4.0,3.0,81.45,138.04,123.15,66.1
MNG-2021-0019,mango,Hoedspruit_B,2024-2025,2,B1,17,29,2025-02-26,JN_01,381.6,15.03,5.0,3.17,5.0,4.0,80.87,120.17,116.77,81.63
MNG-2021-0019,mango,Hoedspruit_B,2024-2025,3,B2,15,25,2025-03-03,TM_01,461.12,14.58,5.0,4.56,4.0,,70.96,127.42,118.88,87.11
MNG-2021-0020,mango,Hoedspruit_B,2024-2025,1,B2,6,27,2025-02-16,JN_01,320.2,15.09,7.0,5.02,4.0,4.0,92.65,138.06,79.74,77.71
MNG-2021-0020,mango,Hoedspruit_B,2024-2025,2,B1,19,26,2025-03-06,TM_01,287.24,14.19,6.0,5.97,4.0,4.0,117.24,132.94,89.99,83.14
MNG-2021-0020,mango,Hoedspruit_B,2024-2025,3,B1,2,26,2025-03-04,TM_01,365.08,17.11,8.0,5.71,3.0,5.0,129.86,125.5,93.4,86.68
MNG-2021-0021,mango,Hoedspruit_B,2024-2025,1,B2,8,29,2025-01-18,TM_01,,12.75,8.0,5.59,5.0,6.0,63.7,150.18,117.47,81.56
MNG-2021-0021,mango,Hoedspruit_B,2024-2025,2,B2,13,9,2025-01-17,TM_03,334.67,11.91,6.0,5.53,6.0,6.0,42.67,133.89,112.78,78.12
MNG-2021-0021,mango,Hoedspruit_B,2024-2025,3,B4,5,6,2025-01-15,TM_01,339.93,12.17,5.0,6.83,6.0,7.0,44.64,146.22,93.45,73.87
MNG-2021-0022,mango,Hoedspruit_B,2024-2025,1,B4,14,22,2025-01-29,TM_02,386.4,19.04,7.0,6.01,5.0,6.0,105.26,149.52,110.62,85.3
MNG-2021-0022,mango,Hoedspruit_B,2024-2025,2,B4,3,20,2025-02-16,JN_01,362.4,18.26,7.0,6.81,5.0,6.0,105.31,143.01,125.11,88.16
MNG-2021-0022,mango,Hoedspruit_B,2024-2025,3,B1,2,23,2025-02-20,TM_01,364.37,,8.0,8.15,,5.0,82.2,151.32,116.13,87.39
MNG-2021-0023,mango,Hoedspruit_B,2024-2025,1,B3,11,19,2025-01-18,TM_01,342.31,12.99,6.0,5.95,5.0,5.0,98.58,142.89,130.52,73.01
MNG-2021-0023,mango,Hoedspruit_B,2024-2025,2,B2,11,16,2025-02-25,TM_03,328.25,12.32,4.0,5.83,5.0,6.0,91.77,141.18,128.52,85.96
MNG-2021-0023,mango,Hoedspruit_B,2024-2025,3,B2,5,17,2025-03-10,TM_01,376.35,13.48,6.0,6.13,6.0,7.0,81.41,135.11,106.03,87.41
MNG-2021-0024,mango,Hoedspruit_B,2024-2025,1,B1,14,24,2025-03-05,TM_01,265.34,17.36,4.0,,3.0,3.0,81.56,137.48,102.85,90.53
MNG-2021-0024,mango,Hoedspruit_B,2024-2025,2,B3,11,8,2025-03-03,TM_03,245.69,19.31,5.0,2.74,3.0,4.0,107.33,146.89,115.77,94.67
MNG-2021-0024,mango,Hoedspruit_B,2024-2025,3,B1,17,10,2025-02-21,JN_01,311.78,18.01,6.0,2.93,4.0,4.0,118.0,147.69,97.01,89.89
MNG-2021-0025,mango,Hoedspruit_B,2024-2025,1,B4,17,6,2025-02-15,TM_02,324.96,16.03,5.0,5.6,2.0,5.0,35.47,137.58,102.04,93.31
MNG-2021-0025,mango,Hoedspruit_B,2024-2025,2,B2,15,1,2025-02-23,TM_03,378.57,15.48,6.0,4.7,3.0,6.0,47.18,144.45,128.99,
MNG-2021-0025,mango,Hoedspruit_B,2024-2025,3,B1,14,7,2025-02-22,TM_01,384.5,17.21,8.0,,3.0,5.0,,134.71,107.49,88.1
MNG-2021-0026,mango,Hoedspruit_B,2024-2025,1,B1,2,19,2025-02-26,TM_03,374.83,16.04,4.0,5.33,4.0,5.0,108.5,132.3,128.94,97.59
MNG-2021-0026,mango,Hoedspruit_B,2024-2025,2,B1,12,1,2025-02-14,TM_01,,15.97,5.0,4.75,5.0,6.0,101.39,138.8,126.24,84.73
MNG-2021-0026,mango,Hoedspruit_B,2024-2025,3,B1,13,29,2025-03-09,JN_01,410.15,15.58,6.0,4.92,4.0,4.0,93.28,132.17,133.83,96.52
MNG-2022-0001,mango,Hoedspruit_B,2024-2025,1,B1,8,19,2025-01-18,TM_01,271.33,17.75,7.0,5.67,3.0,5.0,61.82,153.98,98.9,86.7
MNG-2022-0001,mango,Hoedspruit_B,2024-2025,2,B4,8,19,2025-02-08,TM_01,264.61,17.19,6.0,5.24,4.0,5.0,51.02,151.58,96.13,88.98
MNG-2022-0001,mango,Hoedspruit_B,2024-2025,3,B4,19,1,2025-03-06,TM_03,303.54,16.04,7.0,4.47,3.0,5.0,78.06,153.65,103.49,71.92
MNG-2022-0002,mango,Hoedspruit_B,2024-2025,1,B4,8,29,2025-03-04,TM_02,294.62,14.7,3.0,7.85,4.0,8.0,80.37,153.58,110.33,89.37
MNG-2022-0002,mango,Hoedspruit_B,2024-2025,2,B2,2,16,2025-02-13,TM_02,289.35,14.68,6.0,7.85,2.0,7.0,93.31,138.68,105.72,85.66
MNG-2022-0002,mango,Hoedspruit_B,2024-2025,3,B1,7,26,2025-02-01,JN_01,296.14,15.96,5.0,7.71,2.0,6.0,95.12,147.61,113.83,83.99
MNG-2022-0003,mango,Hoedspruit_B,2024-2025,1,B3,1,7,2025-03-11,TM_01,323.42,20.67,5.0,6.68,4.0,5.0,46.79,146.16,138.62,75.33
MNG-2022-0003,mango,Hoedspruit_B,2024-2025,2,B3,13,15,2025-02-08,TM_03,360.27,19.82,5.0,7.7,4.0,7.0,53.23,146.47,129.43,
MNG-2022-0003,mango,Hoedspruit_B,2024-2025,3,B2,5,13,2025-02-23,TM_02,318.08,18.72,6.0,6.66,3.0,4.0,42.55,148.31,128.5,86.46
MNG-2022-0004,mango,Hoedspruit_B,2024-2025,1,B2,6,29,2025-02-13,TM_01,340.93,14.4,5.0,2.58,,5.0,125.37,171.5,104.59,83.54
MNG-2022-0004,mango,Hoedspruit_B,2024-2025,2,B1,3,25,2025-02-24,TM_03,340.33,16.56,6.0,2.54,3.0,5.0,104.17,161.63,92.43,98.26
MNG-2022-0004,mango,Hoedspruit_B,2024-2025,3,B2,10,16,2025-01-27,JN_01,350.09,13.33,5.0,1.25,3.0,4.0,95.16,173.15,122.67,91.04
MNG-2022-0005,mango,Hoedspruit_B,2024-2025,1,B4,18,7,2025-02-23,TM_02,351.42,14.44,5.0,6.47,6.0,5.0,39.37,125.77,114.95,67.25
MNG-2022-0005,mango,Hoedspruit_B,2024-2025,2,B3,19,15,2025-02-04,JN_01,379.56,14.95,5.0,4.73,6.0,6.0,59.3,135.07,120.33,79.3
MNG-2022-0005,mango,Hoedspruit_B,2024-2025,3,B2,18,24,2025-02-09,JN_01,340.93,15.15,6.0,4.88,7.0,3.0,43.7,123.81,117.8,81.28
MNG-2022-0006,mango,Hoedspruit_B,2024-2025,1,B1,7,11,2025-01-20,TM_01,316.87,17.03,6.0,5.12,4.0,7.0,84.59,154.9,107.14,95.2
MNG-2022-0006,mango,Hoedspruit_B,2024-2025,2,B2,9,1,2025-01-31,JN_01,332.21,14.93,7.0,4.66,4.0,7.0,96.81,149.58,120.59,102.13
MNG-2022-0006,mango,Hoedspruit_B,2024-2025,3,B2,11,15,2025-02-24,TM_03,348.16,14.61,6.0,4.56,4.0,7.0,112.98,135.6,119.86,95.74
MNG-2022-0007,mango,Hoedspruit_B,2024-2025,1,B3,11,21,2025-01-19,TM_02,385.79,17.07,6.0,6.5,4.0,6.0,48.9,121.98,133.76,94.76
MNG-2022-0007,mango,Hoedspruit_B,2024-2025,2,B4,12,18,2025-02-10,TM_01,382.53,16.36,6.0,5.6,4.0,6.0,53.87,129.62,151.42,94.99
MNG-2022-0007,mango,Hoedspruit_B,2024-2025,3,B2,10,6,2025-01-31,TM_01,400.59,16.93,6.0,5.5,4.0,7.0,75.27,119.54,132.6,83.97
MNG-2022-0008,mango,Hoedspruit_B,2024-2025,1,B2,17,9,2025-01-31,TM_02,458.81,16.07,3.0,4.62,6.0,4.0,103.38,127.35,130.91,76.69
MNG-2022-0008,mango,Hoedspruit_B,2024-2025,2,B1,15,17,2025-01-31,JN_01,426.58,16.67,4.0,3.63,5.0,5.0,117.74,,106.75,75.23
MNG-2022-0008,mango,Hoedspruit_B,2024-2025,3,B2,9,12,2025-01-16,JN_01,410.28,15.68,4.0,3.91,6.0,7.0,112.17,133.53,109.92,63.58
MNG-2022-0009,mango,Hoedspruit_B,2024-2025,1,B3,18,28,2025-03-04,JN_01,357.89,16.67,4.0,3.39,5.0,6.0,112.41,132.83,106.99,57.05
MNG-2022-0009,mango,Hoedspruit_B,2024-2025,2,B2,12,24,2025-01-16,JN_01,332.36,17.11,5.0,4.14,5.0,,107.77,135.65,109.74,50.48
MNG-2022-0009,mango,Hoedspruit_B,2024-2025,3,B3,15,10,2025-03-01,TM_03,369.52,15.79,5.0,4.67,5.0,6.0,121.21,141.84,114.59,54.0
MNG-2022-0010,mango,Hoedspruit_B,2024-2025,1,B1,11,14,2025-03-06,TM_01,330.54,16.06,5.0,8.86,5.0,7.0,74.79,145.78,108.59,84.76
MNG-2022-0010,mango,Hoedspruit_B,2024-2025,2,B1,19,21,2025-02-07,TM_02,327.48,15.57,5.0,8.18,5.0,7.0,86.88,132.62,327.13,86.13
MNG-2022-0010,mango,Hoedspruit_B,2024-2025,3,B2,10,28,2025-02-21,JN_01,340.65,13.56,5.0,6.49,5.0,8.0,65.45,121.31,119.74,83.13
MNG-2022-0011,mango,Hoedspruit_B,2024-2025,1,B1,3,16,2025-01-18,TM_01,418.57,9.65,4.0,3.76,5.0,5.0,97.22,147.06,127.74,88.45
MNG-2022-0011,mango,Hoedspruit_B,2024-2025,2,B3,9,27,2025-01-26,JN_01,405.91,9.45,4.0,3.15,4.0,7.0,84.88,124.55,129.41,95.02
MNG-2022-0011,mango,Hoedspruit_B,2024-2025,3,B3,15,20,2025-01-24,TM_03,431.57,10.0,4.0,2.55,4.0,6.0,77.03,120.24,129.1,76.24
MNG-2022-0012,mango,Hoedspruit_B,2024-2025,1,B4,3,21,2025-01-30,TM_01,370.29,19.04,6.0,3.53,5.0,6.0,93.02,163.38,77.1,71.12
MNG-2022-0012,mango,Hoedspruit_B,2024-2025,2,B3,6,12,2025-02-11,TM_01,380.4,16.24,,2.52,6.0,5.0,74.34,167.5,77.86,66.48
MNG-2022-0012,mango,Hoedspruit_B,2024-2025,3,B4,1,1,2025-01-28,TM_03,348.33,15.42,6.0,3.68,6.0,5.0,73.88,146.98,78.53,65.54
MNG-2022-0013,mango,Hoedspruit_B,2024-2025,1,B1,4,22,2025-02-24,JN_01,291.66,13.65,6.0,1.65,3.0,6.0,138.86,146.64,99.69,70.09
MNG-2022-0013,mango,Hoedspruit_B,2024-2025,2,B3,15,7,2025-03-13,TM_03,260.95,14.37,6.0,2.53,3.0,6.0,123.22,150.4,107.11,78.13
MNG-2022-0013,mango,Hoedspruit_B,2024-2025,3,B3,11,18,2025-01-29,JN_01,,15.85,5.0,2.94,1.0,3.0,132.1,157.57,110.53,73.73
MNG-2022-0014,mango,Hoedspruit_B,2024-2025,1,B3,17,16,2025-01-29,TM_02,262.02,11.7,6.0,3.01,4.0,4.0,52.39,141.71,101.82,93.69
MNG-2022-0014,mango,Hoedspruit_B,2024-2025,2,B3,5,18,2025-01-20,JN_01,297.81,12.85,4.0,3.85,5.0,4.0,93.49,131.78,129.19,78.02
MNG-2022-0014,mango,Hoedspruit_B,2024-2025,3,B2,7,26,2025-01-19,TM_01,314.16,11.05,5.0,2.31,6.0,4.0,52.86,149.42,110.04,81.0
MNG-2022-0015,mango,Hoedspruit_B,2024-2025,2,B2,17,20,2025-02-03,TM_02,270.36,17.54,4.0,4.58,4.0,5.0,53.11,151.69,115.92,77.0
MNG-2022-0015,mango,Hoedspruit_B,2024-2025,3,B3,7,8,2025-02-13,JN_01,279.72,20.12,4.0,6.82,6.0,4.0,59.61,162.58,133.94,81.78
MNG-2022-0016,mango,Hoedspruit_B,2024-2025,1,B4,6,3,2025-02-16,TM_01,420.56,18.44,4.0,5.53,6.0,8.0,68.64,141.01,121.04,68.82
MNG-2022-0016,mango,Hoedspruit_B,2024-2025,2,B4,12,18,2025-02-14,TM_01,437.67,18.81,7.0,4.86,,7.0,46.14,122.4,126.0,71.28
MNG-2022-0016,mango,Hoedspruit_B,2024-2025,3,B3,11,29,2025-01-21,JN_01,428.36,17.29,4.0,6.08,8.0,7.0,62.75,129.24,125.11,71.67
MNG-2022-0017,mango,Hoedspruit_B,2024-2025,1,B2,4,13,2025-02-28,JN_01,282.84,15.21,5.0,4.11,2.0,5.0,68.88,132.7,142.28,94.12
MNG-2022-0017,mango,Hoedspruit_B,2024-2025,2,B2,3,21,2025-03-12,JN_01,293.63,14.65,5.0,5.23,3.0,5.0,66.54,138.21,155.05,87.59
MNG-2022-0017,mango,Hoedspruit_B,2024-2025,3,B2,11,22,2025-02-15,TM_01,317.26,15.53,5.0,4.81,4.0,5.0,58.89,125.8,158.72,81.79
MNG-2022-0018,mango,Hoedspruit_B,2024-2025,1,B3,2,24,2025-01-28,TM_02,366.07,16.76,4.0,4.23,1.0,3.0,51.31,108.55,97.45,92.65
MNG-2022-0018,mango,Hoedspruit_B,2024-2025,2,B3,7,4,2025-01-20,TM_03,375.14,14.19,6.0,2.75,2.0,4.0,50.32,104.85,90.25,98.62
MNG-2022-0018,mango,Hoedspruit_B,2024-2025,3,B1,9,14,2025-01-28,TM_02,340.12,13.53,6.0,2.09,4.0,3.0,,114.95,90.6,92.49
