video_id,gloss,split,processed_path,gloss_id
personal_1753206761_aug2,blue,train,processed_sequences\train\personal_1753206761_aug2.npy,1
personal_1753206761_aug3,blue,train,processed_sequences\train\personal_1753206761_aug3.npy,1
personal_1753206761_aug4,blue,train,processed_sequences\train\personal_1753206761_aug4.npy,1
personal_1753262596,blue,train,processed_sequences\train\personal_1753262596.npy,1
personal_1753262596_aug0,blue,train,processed_sequences\train\personal_1753262596_aug0.npy,1
personal_1753262596_aug1,blue,train,processed_sequences\train\personal_1753262596_aug1.npy,1
personal_1753262596_aug2,blue,train,processed_sequences\train\personal_1753262596_aug2.npy,1
personal_1753262596_aug3,blue,train,processed_sequences\train\personal_1753262596_aug3.npy,1
personal_1753262596_aug4,blue,train,processed_sequences\train\personal_1753262596_aug4.npy,1
personal_1753262424,blue,train,processed_sequences\train\personal_1753262424.npy,1
personal_1753262424_aug0,blue,train,processed_sequences\train\personal_1753262424_aug0.npy,1
personal_1753262424_aug1,blue,train,processed_sequences\train\personal_1753262424_aug1.npy,1
personal_1753262424_aug2,blue,train,processed_sequences\train\personal_1753262424_aug2.npy,1
personal_1753262424_aug3,blue,train,processed_sequences\train\personal_1753262424_aug3.npy,1
personal_1753262424_aug4,blue,train,processed_sequences\train\personal_1753262424_aug4.npy,1
personal_1753262303,blue,train,processed_sequences\train\personal_1753262303.npy,1
personal_1753262303_aug0,blue,train,processed_sequences\train\personal_1753262303_aug0.npy,1
personal_1753262303_aug1,blue,train,processed_sequences\train\personal_1753262303_aug1.npy,1
personal_1753262303_aug2,blue,train,processed_sequences\train\personal_1753262303_aug2.npy,1
personal_1753262303_aug3,blue,train,processed_sequences\train\personal_1753262303_aug3.npy,1
personal_1753262303_aug4,blue,train,processed_sequences\train\personal_1753262303_aug4.npy,1
personal_1753262453,blue,train,processed_sequences\train\personal_1753262453.npy,1
personal_1753262453_aug0,blue,train,processed_sequences\train\personal_1753262453_aug0.npy,1
personal_1753262453_aug1,blue,train,processed_sequences\train\personal_1753262453_aug1.npy,1
personal_1753262453_aug2,blue,train,processed_sequences\train\personal_1753262453_aug2.npy,1
personal_1753262453_aug3,blue,train,processed_sequences\train\personal_1753262453_aug3.npy,1
personal_1753262453_aug4,blue,train,processed_sequences\train\personal_1753262453_aug4.npy,1
personal_1753366748,blue,train,processed_sequences\train\personal_1753366748.npy,1
personal_1753366748_aug0,blue,train,processed_sequences\train\personal_1753366748_aug0.npy,1
personal_1753366748_aug1,blue,train,processed_sequences\train\personal_1753366748_aug1.npy,1
personal_1753366748_aug2,blue,train,processed_sequences\train\personal_1753366748_aug2.npy,1
personal_1753366748_aug3,blue,train,processed_sequences\train\personal_1753366748_aug3.npy,1
personal_1753366748_aug4,blue,train,processed_sequences\train\personal_1753366748_aug4.npy,1
personal_1753262343,blue,train,processed_sequences\train\personal_1753262343.npy,1
personal_1753262343_aug0,blue,train,processed_sequences\train\personal_1753262343_aug0.npy,1
personal_1753262343_aug1,blue,train,processed_sequences\train\personal_1753262343_aug1.npy,1
personal_1753262343_aug2,blue,train,processed_sequences\train\personal_1753262343_aug2.npy,1
personal_1753262343_aug3,blue,train,processed_sequences\train\personal_1753262343_aug3.npy,1
personal_1753262343_aug4,blue,train,processed_sequences\train\personal_1753262343_aug4.npy,1
personal_1753366739,blue,train,processed_sequences\train\personal_1753366739.npy,1
personal_1753366739_aug0,blue,train,processed_sequences\train\personal_1753366739_aug0.npy,1
personal_1753366739_aug1,blue,train,processed_sequences\train\personal_1753366739_aug1.npy,1
personal_1753366739_aug2,blue,train,processed_sequences\train\personal_1753366739_aug2.npy,1
personal_1753366739_aug3,blue,train,processed_sequences\train\personal_1753366739_aug3.npy,1
personal_1753366739_aug4,blue,train,processed_sequences\train\personal_1753366739_aug4.npy,1
personal_1753262311,blue,train,processed_sequences\train\personal_1753262311.npy,1
personal_1753262311_aug0,blue,train,processed_sequences\train\personal_1753262311_aug0.npy,1
personal_1753262311_aug1,blue,train,processed_sequences\train\personal_1753262311_aug1.npy,1
personal_1753262311_aug2,blue,train,processed_sequences\train\personal_1753262311_aug2.npy,1
personal_1753262311_aug3,blue,train,processed_sequences\train\personal_1753262311_aug3.npy,1
personal_1753262311_aug4,blue,train,processed_sequences\train\personal_1753262311_aug4.npy,1
personal_1753262625,blue,train,processed_sequences\train\personal_1753262625.npy,1
personal_1753262625_aug0,blue,train,processed_sequences\train\personal_1753262625_aug0.npy,1
personal_1753262625_aug1,blue,train,processed_sequences\train\personal_1753262625_aug1.npy,1
personal_1753262625_aug2,blue,train,processed_sequences\train\personal_1753262625_aug2.npy,1
personal_1753262625_aug3,blue,train,processed_sequences\train\personal_1753262625_aug3.npy,1
personal_1753262625_aug4,blue,train,processed_sequences\train\personal_1753262625_aug4.npy,1
personal_1753085984,blue,train,processed_sequences\train\personal_1753085984.npy,1
personal_1753085984_aug0,blue,train,processed_sequences\train\personal_1753085984_aug0.npy,1
personal_1753085984_aug1,blue,train,processed_sequences\train\personal_1753085984_aug1.npy,1
personal_1753085984_aug2,blue,train,processed_sequences\train\personal_1753085984_aug2.npy,1
personal_1753085984_aug3,blue,train,processed_sequences\train\personal_1753085984_aug3.npy,1
personal_1753085984_aug4,blue,train,processed_sequences\train\personal_1753085984_aug4.npy,1
personal_1753262441,blue,train,processed_sequences\train\personal_1753262441.npy,1
personal_1753262441_aug0,blue,train,processed_sequences\train\personal_1753262441_aug0.npy,1
personal_1753262441_aug1,blue,train,processed_sequences\train\personal_1753262441_aug1.npy,1
personal_1753262441_aug2,blue,train,processed_sequences\train\personal_1753262441_aug2.npy,1
personal_1753262441_aug3,blue,train,processed_sequences\train\personal_1753262441_aug3.npy,1
personal_1753262441_aug4,blue,train,processed_sequences\train\personal_1753262441_aug4.npy,1
personal_1753262615,blue,train,processed_sequences\train\personal_1753262615.npy,1
personal_1753262615_aug0,blue,train,processed_sequences\train\personal_1753262615_aug0.npy,1
personal_1753262615_aug1,blue,train,processed_sequences\train\personal_1753262615_aug1.npy,1
personal_1753262615_aug2,blue,train,processed_sequences\train\personal_1753262615_aug2.npy,1
personal_1753262615_aug3,blue,train,processed_sequences\train\personal_1753262615_aug3.npy,1
personal_1753262615_aug4,blue,train,processed_sequences\train\personal_1753262615_aug4.npy,1
personal_1753206718,blue,train,processed_sequences\train\personal_1753206718.npy,1
personal_1753206718_aug0,blue,train,processed_sequences\train\personal_1753206718_aug0.npy,1
personal_1753206718_aug1,blue,train,processed_sequences\train\personal_1753206718_aug1.npy,1
personal_1753206718_aug2,blue,train,processed_sequences\train\personal_1753206718_aug2.npy,1
personal_1753206718_aug3,blue,train,processed_sequences\train\personal_1753206718_aug3.npy,1
personal_1753206718_aug4,blue,train,processed_sequences\train\personal_1753206718_aug4.npy,1
personal_1753262568,blue,train,processed_sequences\train\personal_1753262568.npy,1
personal_1753262568_aug0,blue,train,processed_sequences\train\personal_1753262568_aug0.npy,1
personal_1753262568_aug1,blue,train,processed_sequences\train\personal_1753262568_aug1.npy,1
personal_1753262568_aug2,blue,train,processed_sequences\train\personal_1753262568_aug2.npy,1
personal_1753262568_aug3,blue,train,processed_sequences\train\personal_1753262568_aug3.npy,1
personal_1753262568_aug4,blue,train,processed_sequences\train\personal_1753262568_aug4.npy,1
personal_1753086020,blue,train,processed_sequences\train\personal_1753086020.npy,1
personal_1753086020_aug0,blue,train,processed_sequences\train\personal_1753086020_aug0.npy,1
personal_1753086020_aug1,blue,train,processed_sequences\train\personal_1753086020_aug1.npy,1
personal_1753086020_aug2,blue,train,processed_sequences\train\personal_1753086020_aug2.npy,1
personal_1753086020_aug3,blue,train,processed_sequences\train\personal_1753086020_aug3.npy,1
personal_1753086020_aug4,blue,train,processed_sequences\train\personal_1753086020_aug4.npy,1
personal_1753206744,blue,train,processed_sequences\train\personal_1753206744.npy,1
personal_1753206744_aug0,blue,train,processed_sequences\train\personal_1753206744_aug0.npy,1
personal_1753206744_aug1,blue,train,processed_sequences\train\personal_1753206744_aug1.npy,1
personal_1753206744_aug2,blue,train,processed_sequences\train\personal_1753206744_aug2.npy,1
personal_1753206744_aug3,blue,train,processed_sequences\train\personal_1753206744_aug3.npy,1
personal_1753206744_aug4,blue,train,processed_sequences\train\personal_1753206744_aug4.npy,1
personal_1753262366,blue,train,processed_sequences\train\personal_1753262366.npy,1
personal_1753262366_aug0,blue,train,processed_sequences\train\personal_1753262366_aug0.npy,1
personal_1753262366_aug1,blue,train,processed_sequences\train\personal_1753262366_aug1.npy,1
personal_1753262366_aug2,blue,train,processed_sequences\train\personal_1753262366_aug2.npy,1
personal_1753262366_aug3,blue,train,processed_sequences\train\personal_1753262366_aug3.npy,1
personal_1753262366_aug4,blue,train,processed_sequences\train\personal_1753262366_aug4.npy,1
personal_1753262335,blue,train,processed_sequences\train\personal_1753262335.npy,1
personal_1753262335_aug0,blue,train,processed_sequences\train\personal_1753262335_aug0.npy,1
personal_1753262335_aug1,blue,train,processed_sequences\train\personal_1753262335_aug1.npy,1
personal_1753262335_aug2,blue,train,processed_sequences\train\personal_1753262335_aug2.npy,1
personal_1753262335_aug3,blue,train,processed_sequences\train\personal_1753262335_aug3.npy,1
personal_1753262335_aug4,blue,train,processed_sequences\train\personal_1753262335_aug4.npy,1
personal_1753175408,blue,train,processed_sequences\train\personal_1753175408.npy,1
personal_1753175408_aug0,blue,train,processed_sequences\train\personal_1753175408_aug0.npy,1
personal_1753175408_aug1,blue,train,processed_sequences\train\personal_1753175408_aug1.npy,1
personal_1753175408_aug2,blue,train,processed_sequences\train\personal_1753175408_aug2.npy,1
personal_1753175408_aug3,blue,train,processed_sequences\train\personal_1753175408_aug3.npy,1
personal_1753175408_aug4,blue,train,processed_sequences\train\personal_1753175408_aug4.npy,1
personal_1753262319,blue,train,processed_sequences\train\personal_1753262319.npy,1
personal_1753262319_aug0,blue,train,processed_sequences\train\personal_1753262319_aug0.npy,1
personal_1753262319_aug1,blue,train,processed_sequences\train\personal_1753262319_aug1.npy,1
personal_1753262319_aug2,blue,train,processed_sequences\train\personal_1753262319_aug2.npy,1
personal_1753262319_aug3,blue,train,processed_sequences\train\personal_1753262319_aug3.npy,1
personal_1753262319_aug4,blue,train,processed_sequences\train\personal_1753262319_aug4.npy,1
personal_1753086069,blue,train,processed_sequences\train\personal_1753086069.npy,1
personal_1753086069_aug0,blue,train,processed_sequences\train\personal_1753086069_aug0.npy,1
personal_1753086069_aug1,blue,train,processed_sequences\train\personal_1753086069_aug1.npy,1
personal_1753086069_aug2,blue,train,processed_sequences\train\personal_1753086069_aug2.npy,1
personal_1753086069_aug3,blue,train,processed_sequences\train\personal_1753086069_aug3.npy,1
personal_1753086069_aug4,blue,train,processed_sequences\train\personal_1753086069_aug4.npy,1
personal_1753262408,blue,train,processed_sequences\train\personal_1753262408.npy,1
personal_1753262408_aug0,blue,train,processed_sequences\train\personal_1753262408_aug0.npy,1
personal_1753262408_aug1,blue,train,processed_sequences\train\personal_1753262408_aug1.npy,1
personal_1753262408_aug2,blue,train,processed_sequences\train\personal_1753262408_aug2.npy,1
personal_1753262408_aug3,blue,train,processed_sequences\train\personal_1753262408_aug3.npy,1
personal_1753262408_aug4,blue,train,processed_sequences\train\personal_1753262408_aug4.npy,1
personal_1753366766,blue,train,processed_sequences\train\personal_1753366766.npy,1
personal_1753366766_aug0,blue,train,processed_sequences\train\personal_1753366766_aug0.npy,1
personal_1753366766_aug1,blue,train,processed_sequences\train\personal_1753366766_aug1.npy,1
personal_1753366766_aug2,blue,train,processed_sequences\train\personal_1753366766_aug2.npy,1
personal_1753366766_aug3,blue,train,processed_sequences\train\personal_1753366766_aug3.npy,1
personal_1753366766_aug4,blue,train,processed_sequences\train\personal_1753366766_aug4.npy,1
personal_1753262533,blue,train,processed_sequences\train\personal_1753262533.npy,1
personal_1753262533_aug0,blue,train,processed_sequences\train\personal_1753262533_aug0.npy,1
personal_1753262533_aug1,blue,train,processed_sequences\train\personal_1753262533_aug1.npy,1
personal_1753262533_aug2,blue,train,processed_sequences\train\personal_1753262533_aug2.npy,1
personal_1753262533_aug3,blue,train,processed_sequences\train\personal_1753262533_aug3.npy,1
personal_1753262533_aug4,blue,train,processed_sequences\train\personal_1753262533_aug4.npy,1
personal_1753262291,blue,train,processed_sequences\train\personal_1753262291.npy,1
personal_1753262291_aug0,blue,train,processed_sequences\train\personal_1753262291_aug0.npy,1
personal_1753262291_aug1,blue,train,processed_sequences\train\personal_1753262291_aug1.npy,1
personal_1753262291_aug2,blue,train,processed_sequences\train\personal_1753262291_aug2.npy,1
personal_1753262291_aug3,blue,train,processed_sequences\train\personal_1753262291_aug3.npy,1
personal_1753262291_aug4,blue,train,processed_sequences\train\personal_1753262291_aug4.npy,1
personal_1753262480,blue,train,processed_sequences\train\personal_1753262480.npy,1
personal_1753262480_aug0,blue,train,processed_sequences\train\personal_1753262480_aug0.npy,1
personal_1753262480_aug1,blue,train,processed_sequences\train\personal_1753262480_aug1.npy,1
personal_1753262480_aug2,blue,train,processed_sequences\train\personal_1753262480_aug2.npy,1
personal_1753262480_aug3,blue,train,processed_sequences\train\personal_1753262480_aug3.npy,1
